"ccode","session","IdealPoint","NVotes","Countryname","year","issue","country_label","is_asean"
835,60,-1.093231,10,"Brunei",2005,"Important Votes","Brunei",TRUE
835,61,-0.8885234,12,"Brunei",2006,"Important Votes","Brunei",TRUE
835,62,-0.4793443,12,"Brunei",2007,"Important Votes","Brunei",TRUE
835,63,-0.6963326,12,"Brunei",2008,"Important Votes","Brunei",TRUE
835,64,-0.9910817,12,"Brunei",2009,"Important Votes","Brunei",TRUE
835,65,-0.9752126,13,"Brunei",2010,"Important Votes","Brunei",TRUE
835,66,-1.025817,10,"Brunei",2011,"Important Votes","Brunei",TRUE
835,67,-0.9652026,8,"Brunei",2012,"Important Votes","Brunei",TRUE
835,68,-1.028569,11,"Brunei",2013,"Important Votes","Brunei",TRUE
835,69,-1.108694,13,"Brunei",2014,"Important Votes","Brunei",TRUE
835,70,-1.03093,13,"Brunei",2015,"Important Votes","Brunei",TRUE
835,71,-0.7583802,13,"Brunei",2016,"Important Votes","Brunei",TRUE
835,72,-0.909303,17,"Brunei",2017,"Important Votes","Brunei",TRUE
835,73,-0.8912369,15,"Brunei",2018,"Important Votes","Brunei",TRUE
840,38,0.4994162,8,"Philippines",1983,"Important Votes","Philippines",TRUE
840,39,0.384292,8,"Philippines",1984,"Important Votes","Philippines",TRUE
840,40,0.2749782,9,"Philippines",1985,"Important Votes","Philippines",TRUE
840,41,0.267541,10,"Philippines",1986,"Important Votes","Philippines",TRUE
840,42,0.3471392,9,"Philippines",1987,"Important Votes","Philippines",TRUE
840,43,0.4248888,6,"Philippines",1988,"Important Votes","Philippines",TRUE
840,44,0.1958638,14,"Philippines",1989,"Important Votes","Philippines",TRUE
840,45,-0.1771352,8,"Philippines",1990,"Important Votes","Philippines",TRUE
840,46,-0.5230845,10,"Philippines",1991,"Important Votes","Philippines",TRUE
840,47,-0.8966343,16,"Philippines",1992,"Important Votes","Philippines",TRUE
840,48,-1.111784,13,"Philippines",1993,"Important Votes","Philippines",TRUE
840,49,-0.9609737,15,"Philippines",1994,"Important Votes","Philippines",TRUE
840,50,-0.5337751,28,"Philippines",1995,"Important Votes","Philippines",TRUE
840,51,-0.5663145,10,"Philippines",1996,"Important Votes","Philippines",TRUE
840,52,-0.8795971,11,"Philippines",1997,"Important Votes","Philippines",TRUE
840,53,-1.010956,10,"Philippines",1998,"Important Votes","Philippines",TRUE
840,54,-0.9397624,11,"Philippines",1999,"Important Votes","Philippines",TRUE
840,55,-0.7758582,10,"Philippines",2000,"Important Votes","Philippines",TRUE
840,56,-0.6210965,10,"Philippines",2001,"Important Votes","Philippines",TRUE
840,57,-0.6293504,13,"Philippines",2002,"Important Votes","Philippines",TRUE
840,58,-0.6718832,13,"Philippines",2003,"Important Votes","Philippines",TRUE
840,59,-0.2402985,8,"Philippines",2004,"Important Votes","Philippines",TRUE
840,60,-0.2247224,10,"Philippines",2005,"Important Votes","Philippines",TRUE
840,61,-0.1473264,12,"Philippines",2006,"Important Votes","Philippines",TRUE
840,62,-0.2119129,12,"Philippines",2007,"Important Votes","Philippines",TRUE
840,63,-0.2387948,12,"Philippines",2008,"Important Votes","Philippines",TRUE
840,64,-0.262188,11,"Philippines",2009,"Important Votes","Philippines",TRUE
840,65,-0.2249841,13,"Philippines",2010,"Important Votes","Philippines",TRUE
840,66,-0.2073458,10,"Philippines",2011,"Important Votes","Philippines",TRUE
840,67,-0.192416,8,"Philippines",2012,"Important Votes","Philippines",TRUE
840,68,-0.210162,11,"Philippines",2013,"Important Votes","Philippines",TRUE
840,69,-0.1684867,13,"Philippines",2014,"Important Votes","Philippines",TRUE
840,70,-0.1683234,13,"Philippines",2015,"Important Votes","Philippines",TRUE
840,71,-0.6320737,13,"Philippines",2016,"Important Votes","Philippines",TRUE
840,72,-0.4346881,17,"Philippines",2017,"Important Votes","Philippines",TRUE
840,73,-0.3302138,16,"Philippines",2018,"Important Votes","Philippines",TRUE
850,38,0.04956814,8,"Indonesia",1983,"Important Votes","Indonesia",TRUE
850,39,0.01611332,8,"Indonesia",1984,"Important Votes","Indonesia",TRUE
850,40,-0.1014516,8,"Indonesia",1985,"Important Votes","Indonesia",TRUE
850,41,-0.1583158,9,"Indonesia",1986,"Important Votes","Indonesia",TRUE
850,42,-0.3703611,8,"Indonesia",1987,"Important Votes","Indonesia",TRUE
850,43,-0.5620346,6,"Indonesia",1988,"Important Votes","Indonesia",TRUE
850,44,-0.6157329,14,"Indonesia",1989,"Important Votes","Indonesia",TRUE
850,45,-0.7237296,8,"Indonesia",1990,"Important Votes","Indonesia",TRUE
850,46,-1.190312,9,"Indonesia",1991,"Important Votes","Indonesia",TRUE
850,47,-1.249875,16,"Indonesia",1992,"Important Votes","Indonesia",TRUE
850,48,-1.50033,13,"Indonesia",1993,"Important Votes","Indonesia",TRUE
850,49,-1.599264,15,"Indonesia",1994,"Important Votes","Indonesia",TRUE
850,50,-1.178315,28,"Indonesia",1995,"Important Votes","Indonesia",TRUE
850,51,-1.37731,11,"Indonesia",1996,"Important Votes","Indonesia",TRUE
850,52,-1.404639,11,"Indonesia",1997,"Important Votes","Indonesia",TRUE
850,53,-1.160968,10,"Indonesia",1998,"Important Votes","Indonesia",TRUE
850,54,-1.022101,13,"Indonesia",1999,"Important Votes","Indonesia",TRUE
850,55,-1.055566,10,"Indonesia",2000,"Important Votes","Indonesia",TRUE
850,56,-1.143215,10,"Indonesia",2001,"Important Votes","Indonesia",TRUE
850,57,-1.097083,13,"Indonesia",2002,"Important Votes","Indonesia",TRUE
850,58,-0.9996436,13,"Indonesia",2003,"Important Votes","Indonesia",TRUE
850,59,-0.9686712,8,"Indonesia",2004,"Important Votes","Indonesia",TRUE
850,60,-1.164341,10,"Indonesia",2005,"Important Votes","Indonesia",TRUE
850,61,-1.402603,12,"Indonesia",2006,"Important Votes","Indonesia",TRUE
850,62,-1.17299,12,"Indonesia",2007,"Important Votes","Indonesia",TRUE
850,63,-1.008301,12,"Indonesia",2008,"Important Votes","Indonesia",TRUE
850,64,-1.15194,12,"Indonesia",2009,"Important Votes","Indonesia",TRUE
850,65,-1.153071,13,"Indonesia",2010,"Important Votes","Indonesia",TRUE
850,66,-0.7003075,10,"Indonesia",2011,"Important Votes","Indonesia",TRUE
850,67,-0.6583269,8,"Indonesia",2012,"Important Votes","Indonesia",TRUE
850,68,-1.014588,11,"Indonesia",2013,"Important Votes","Indonesia",TRUE
850,69,-1.106311,13,"Indonesia",2014,"Important Votes","Indonesia",TRUE
850,70,-1.141816,13,"Indonesia",2015,"Important Votes","Indonesia",TRUE
850,71,-0.74096,13,"Indonesia",2016,"Important Votes","Indonesia",TRUE
850,72,-0.9346489,17,"Indonesia",2017,"Important Votes","Indonesia",TRUE
850,73,-0.9558749,16,"Indonesia",2018,"Important Votes","Indonesia",TRUE
2,22,2.412595,53,"United States",1967,"Non-Nuclear","United States",FALSE
2,23,2.298023,47,"United States",1968,"Non-Nuclear","United States",FALSE
2,24,2.110631,41,"United States",1969,"Non-Nuclear","United States",FALSE
2,25,2.138307,64,"United States",1970,"Non-Nuclear","United States",FALSE
2,26,1.771414,114,"United States",1971,"Non-Nuclear","United States",FALSE
2,27,2.173104,92,"United States",1972,"Non-Nuclear","United States",FALSE
2,28,2.217385,86,"United States",1973,"Non-Nuclear","United States",FALSE
2,29,2.167212,62,"United States",1974,"Non-Nuclear","United States",FALSE
2,30,2.501608,58,"United States",1975,"Non-Nuclear","United States",FALSE
2,31,2.785702,76,"United States",1976,"Non-Nuclear","United States",FALSE
2,32,2.320957,81,"United States",1977,"Non-Nuclear","United States",FALSE
2,33,2.245043,107,"United States",1978,"Non-Nuclear","United States",FALSE
2,34,2.297626,105,"United States",1979,"Non-Nuclear","United States",FALSE
2,35,2.369428,86,"United States",1980,"Non-Nuclear","United States",FALSE
2,36,2.702694,115,"United States",1981,"Non-Nuclear","United States",FALSE
2,37,2.630828,132,"United States",1982,"Non-Nuclear","United States",FALSE
2,38,2.577447,117,"United States",1983,"Non-Nuclear","United States",FALSE
2,39,2.760373,126,"United States",1984,"Non-Nuclear","United States",FALSE
2,40,2.773443,127,"United States",1985,"Non-Nuclear","United States",FALSE
2,41,2.940705,127,"United States",1986,"Non-Nuclear","United States",FALSE
2,42,3.031489,121,"United States",1987,"Non-Nuclear","United States",FALSE
2,43,3.013705,112,"United States",1988,"Non-Nuclear","United States",FALSE
2,44,3.136412,94,"United States",1989,"Non-Nuclear","United States",FALSE
2,45,3.048921,67,"United States",1990,"Non-Nuclear","United States",FALSE
2,46,2.959138,61,"United States",1991,"Non-Nuclear","United States",FALSE
2,47,2.943147,64,"United States",1992,"Non-Nuclear","United States",FALSE
2,48,2.923423,59,"United States",1993,"Non-Nuclear","United States",FALSE
2,49,3.07938,58,"United States",1994,"Non-Nuclear","United States",FALSE
2,50,3.284506,69,"United States",1995,"Non-Nuclear","United States",FALSE
2,51,3.406155,63,"United States",1996,"Non-Nuclear","United States",FALSE
2,52,3.260079,63,"United States",1997,"Non-Nuclear","United States",FALSE
2,53,3.009997,53,"United States",1998,"Non-Nuclear","United States",FALSE
2,54,2.815928,58,"United States",1999,"Non-Nuclear","United States",FALSE
2,55,2.791143,56,"United States",2000,"Non-Nuclear","United States",FALSE
2,56,2.776079,59,"United States",2001,"Non-Nuclear","United States",FALSE
2,57,2.879599,61,"United States",2002,"Non-Nuclear","United States",FALSE
2,58,3.075062,65,"United States",2003,"Non-Nuclear","United States",FALSE
2,59,2.95537,60,"United States",2004,"Non-Nuclear","United States",FALSE
2,60,2.993309,63,"United States",2005,"Non-Nuclear","United States",FALSE
2,61,2.803737,79,"United States",2006,"Non-Nuclear","United States",FALSE
2,62,2.721347,67,"United States",2007,"Non-Nuclear","United States",FALSE
2,63,2.697073,63,"United States",2008,"Non-Nuclear","United States",FALSE
2,64,2.547983,55,"United States",2009,"Non-Nuclear","United States",FALSE
2,65,2.496517,54,"United States",2010,"Non-Nuclear","United States",FALSE
2,66,2.517181,56,"United States",2011,"Non-Nuclear","United States",FALSE
2,67,2.594647,54,"United States",2012,"Non-Nuclear","United States",FALSE
2,68,2.760444,52,"United States",2013,"Non-Nuclear","United States",FALSE
2,69,2.720512,65,"United States",2014,"Non-Nuclear","United States",FALSE
2,70,2.607562,54,"United States",2015,"Non-Nuclear","United States",FALSE
2,71,2.582056,60,"United States",2016,"Non-Nuclear","United States",FALSE
2,72,2.718879,74,"United States",2017,"Non-Nuclear","United States",FALSE
2,73,2.876313,79,"United States",2018,"Non-Nuclear","United States",FALSE
2,74,2.779945,74,"United States",2019,"Non-Nuclear","United States",FALSE
710,26,-0.874594,43,"China",1971,"Non-Nuclear","China",FALSE
710,27,-0.8152633,73,"China",1972,"Non-Nuclear","China",FALSE
710,28,-0.5512493,67,"China",1973,"Non-Nuclear","China",FALSE
710,29,-0.806259,47,"China",1974,"Non-Nuclear","China",FALSE
710,30,-0.331507,40,"China",1975,"Non-Nuclear","China",FALSE
710,31,-1.13053,61,"China",1976,"Non-Nuclear","China",FALSE
710,32,-0.8797116,56,"China",1977,"Non-Nuclear","China",FALSE
710,33,-0.3355613,77,"China",1978,"Non-Nuclear","China",FALSE
710,34,-0.07855172,89,"China",1979,"Non-Nuclear","China",FALSE
710,35,0.01412094,73,"China",1980,"Non-Nuclear","China",FALSE
710,36,-0.04049149,105,"China",1981,"Non-Nuclear","China",FALSE
710,37,0.03060733,123,"China",1982,"Non-Nuclear","China",FALSE
710,38,-0.1096046,111,"China",1983,"Non-Nuclear","China",FALSE
710,39,-0.02008337,123,"China",1984,"Non-Nuclear","China",FALSE
710,40,-0.02193362,127,"China",1985,"Non-Nuclear","China",FALSE
710,41,0.008668966,127,"China",1986,"Non-Nuclear","China",FALSE
710,42,-0.0538274,119,"China",1987,"Non-Nuclear","China",FALSE
710,43,-0.2483772,111,"China",1988,"Non-Nuclear","China",FALSE
710,44,-0.3130107,93,"China",1989,"Non-Nuclear","China",FALSE
710,45,-0.6756167,68,"China",1990,"Non-Nuclear","China",FALSE
710,46,-0.901679,60,"China",1991,"Non-Nuclear","China",FALSE
710,47,-1.373362,62,"China",1992,"Non-Nuclear","China",FALSE
710,48,-1.538445,58,"China",1993,"Non-Nuclear","China",FALSE
710,49,-1.687723,58,"China",1994,"Non-Nuclear","China",FALSE
710,50,-1.643561,67,"China",1995,"Non-Nuclear","China",FALSE
710,51,-1.369822,63,"China",1996,"Non-Nuclear","China",FALSE
710,52,-1.210441,62,"China",1997,"Non-Nuclear","China",FALSE
710,53,-1.116003,51,"China",1998,"Non-Nuclear","China",FALSE
710,54,-1.231821,58,"China",1999,"Non-Nuclear","China",FALSE
710,55,-1.4214,56,"China",2000,"Non-Nuclear","China",FALSE
710,56,-1.225334,58,"China",2001,"Non-Nuclear","China",FALSE
710,57,-1.178515,60,"China",2002,"Non-Nuclear","China",FALSE
710,58,-1.499709,65,"China",2003,"Non-Nuclear","China",FALSE
710,59,-1.344689,59,"China",2004,"Non-Nuclear","China",FALSE
710,60,-1.352246,63,"China",2005,"Non-Nuclear","China",FALSE
710,61,-1.236102,77,"China",2006,"Non-Nuclear","China",FALSE
710,62,-1.263166,66,"China",2007,"Non-Nuclear","China",FALSE
710,63,-1.336076,61,"China",2008,"Non-Nuclear","China",FALSE
710,64,-1.2312,55,"China",2009,"Non-Nuclear","China",FALSE
710,65,-1.473132,54,"China",2010,"Non-Nuclear","China",FALSE
710,66,-1.266392,56,"China",2011,"Non-Nuclear","China",FALSE
710,67,-1.403848,53,"China",2012,"Non-Nuclear","China",FALSE
710,68,-1.115805,52,"China",2013,"Non-Nuclear","China",FALSE
710,69,-1.343422,64,"China",2014,"Non-Nuclear","China",FALSE
710,70,-1.561699,53,"China",2015,"Non-Nuclear","China",FALSE
710,71,-1.618711,59,"China",2016,"Non-Nuclear","China",FALSE
710,72,-1.787184,74,"China",2017,"Non-Nuclear","China",FALSE
710,73,-1.774517,77,"China",2018,"Non-Nuclear","China",FALSE
710,74,-1.687587,72,"China",2019,"Non-Nuclear","China",FALSE
775,22,-0.3474991,51,"Myanmar (Burma)",1967,"Non-Nuclear","Myanmar",TRUE
775,23,-0.3511134,38,"Myanmar (Burma)",1968,"Non-Nuclear","Myanmar",TRUE
775,24,-0.1234877,41,"Myanmar (Burma)",1969,"Non-Nuclear","Myanmar",TRUE
775,25,0.1432594,59,"Myanmar (Burma)",1970,"Non-Nuclear","Myanmar",TRUE
775,26,-0.2573515,112,"Myanmar (Burma)",1971,"Non-Nuclear","Myanmar",TRUE
775,27,-0.1221626,93,"Myanmar (Burma)",1972,"Non-Nuclear","Myanmar",TRUE
775,28,-0.005117875,86,"Myanmar (Burma)",1973,"Non-Nuclear","Myanmar",TRUE
775,29,0.01686028,61,"Myanmar (Burma)",1974,"Non-Nuclear","Myanmar",TRUE
775,30,-0.07015759,56,"Myanmar (Burma)",1975,"Non-Nuclear","Myanmar",TRUE
775,31,-0.3827756,69,"Myanmar (Burma)",1976,"Non-Nuclear","Myanmar",TRUE
775,32,-0.512027,82,"Myanmar (Burma)",1977,"Non-Nuclear","Myanmar",TRUE
775,33,0.1310336,110,"Myanmar (Burma)",1978,"Non-Nuclear","Myanmar",TRUE
775,34,0.3456661,106,"Myanmar (Burma)",1979,"Non-Nuclear","Myanmar",TRUE
775,35,0.4355419,86,"Myanmar (Burma)",1980,"Non-Nuclear","Myanmar",TRUE
775,36,0.2081372,112,"Myanmar (Burma)",1981,"Non-Nuclear","Myanmar",TRUE
775,37,0.2961153,126,"Myanmar (Burma)",1982,"Non-Nuclear","Myanmar",TRUE
775,38,0.1998776,111,"Myanmar (Burma)",1983,"Non-Nuclear","Myanmar",TRUE
775,39,0.06183257,122,"Myanmar (Burma)",1984,"Non-Nuclear","Myanmar",TRUE
775,40,-0.1849441,126,"Myanmar (Burma)",1985,"Non-Nuclear","Myanmar",TRUE
775,41,0.002834397,128,"Myanmar (Burma)",1986,"Non-Nuclear","Myanmar",TRUE
775,42,-0.1639844,120,"Myanmar (Burma)",1987,"Non-Nuclear","Myanmar",TRUE
775,43,-0.2007258,113,"Myanmar (Burma)",1988,"Non-Nuclear","Myanmar",TRUE
775,44,-0.3390507,75,"Myanmar (Burma)",1989,"Non-Nuclear","Myanmar",TRUE
775,45,-0.5239642,69,"Myanmar (Burma)",1990,"Non-Nuclear","Myanmar",TRUE
775,46,-0.6648693,62,"Myanmar (Burma)",1991,"Non-Nuclear","Myanmar",TRUE
775,47,-1.362997,63,"Myanmar (Burma)",1992,"Non-Nuclear","Myanmar",TRUE
775,48,-1.444821,55,"Myanmar (Burma)",1993,"Non-Nuclear","Myanmar",TRUE
775,49,-1.4317,4,"Myanmar (Burma)",1994,"Non-Nuclear","Myanmar",TRUE
775,50,-1.575003,68,"Myanmar (Burma)",1995,"Non-Nuclear","Myanmar",TRUE
775,51,-1.620928,61,"Myanmar (Burma)",1996,"Non-Nuclear","Myanmar",TRUE
775,52,-1.514137,63,"Myanmar (Burma)",1997,"Non-Nuclear","Myanmar",TRUE
775,53,-1.306202,53,"Myanmar (Burma)",1998,"Non-Nuclear","Myanmar",TRUE
775,54,-1.532864,58,"Myanmar (Burma)",1999,"Non-Nuclear","Myanmar",TRUE
775,55,-1.436489,56,"Myanmar (Burma)",2000,"Non-Nuclear","Myanmar",TRUE
775,56,-1.466867,58,"Myanmar (Burma)",2001,"Non-Nuclear","Myanmar",TRUE
775,57,-1.332869,60,"Myanmar (Burma)",2002,"Non-Nuclear","Myanmar",TRUE
775,58,-1.55841,64,"Myanmar (Burma)",2003,"Non-Nuclear","Myanmar",TRUE
775,59,-1.382833,59,"Myanmar (Burma)",2004,"Non-Nuclear","Myanmar",TRUE
775,60,-1.12371,62,"Myanmar (Burma)",2005,"Non-Nuclear","Myanmar",TRUE
775,61,-1.223098,77,"Myanmar (Burma)",2006,"Non-Nuclear","Myanmar",TRUE
775,62,-1.247619,67,"Myanmar (Burma)",2007,"Non-Nuclear","Myanmar",TRUE
775,63,-1.366608,63,"Myanmar (Burma)",2008,"Non-Nuclear","Myanmar",TRUE
775,64,-1.358047,49,"Myanmar (Burma)",2009,"Non-Nuclear","Myanmar",TRUE
775,65,-1.42079,54,"Myanmar (Burma)",2010,"Non-Nuclear","Myanmar",TRUE
775,66,-1.461352,42,"Myanmar (Burma)",2011,"Non-Nuclear","Myanmar",TRUE
775,67,-1.013518,46,"Myanmar (Burma)",2012,"Non-Nuclear","Myanmar",TRUE
775,68,-1.269247,49,"Myanmar (Burma)",2013,"Non-Nuclear","Myanmar",TRUE
775,69,-1.006428,65,"Myanmar (Burma)",2014,"Non-Nuclear","Myanmar",TRUE
775,70,-1.148746,54,"Myanmar (Burma)",2015,"Non-Nuclear","Myanmar",TRUE
775,71,-0.8001483,59,"Myanmar (Burma)",2016,"Non-Nuclear","Myanmar",TRUE
775,72,-0.8596733,54,"Myanmar (Burma)",2017,"Non-Nuclear","Myanmar",TRUE
775,73,-1.032362,57,"Myanmar (Burma)",2018,"Non-Nuclear","Myanmar",TRUE
775,74,-0.977936,55,"Myanmar (Burma)",2019,"Non-Nuclear","Myanmar",TRUE
800,22,0.3147355,53,"Thailand",1967,"Non-Nuclear","Thailand",TRUE
800,23,0.4872418,47,"Thailand",1968,"Non-Nuclear","Thailand",TRUE
800,24,0.4785297,41,"Thailand",1969,"Non-Nuclear","Thailand",TRUE
800,25,0.6297724,62,"Thailand",1970,"Non-Nuclear","Thailand",TRUE
800,26,0.4654422,112,"Thailand",1971,"Non-Nuclear","Thailand",TRUE
800,27,0.3916124,92,"Thailand",1972,"Non-Nuclear","Thailand",TRUE
800,28,0.1742128,83,"Thailand",1973,"Non-Nuclear","Thailand",TRUE
800,29,0.3433598,62,"Thailand",1974,"Non-Nuclear","Thailand",TRUE
800,30,0.2260896,58,"Thailand",1975,"Non-Nuclear","Thailand",TRUE
800,31,-0.1749067,78,"Thailand",1976,"Non-Nuclear","Thailand",TRUE
800,32,0.1439678,82,"Thailand",1977,"Non-Nuclear","Thailand",TRUE
800,33,0.1662544,106,"Thailand",1978,"Non-Nuclear","Thailand",TRUE
800,34,0.2457345,105,"Thailand",1979,"Non-Nuclear","Thailand",TRUE
800,35,0.2412638,84,"Thailand",1980,"Non-Nuclear","Thailand",TRUE
800,36,-0.06631566,113,"Thailand",1981,"Non-Nuclear","Thailand",TRUE
800,37,-0.01107556,131,"Thailand",1982,"Non-Nuclear","Thailand",TRUE
800,38,-0.02126531,115,"Thailand",1983,"Non-Nuclear","Thailand",TRUE
800,39,-0.1375343,123,"Thailand",1984,"Non-Nuclear","Thailand",TRUE
800,40,-0.08547595,128,"Thailand",1985,"Non-Nuclear","Thailand",TRUE
800,41,-0.1132354,124,"Thailand",1986,"Non-Nuclear","Thailand",TRUE
800,42,-0.2020598,119,"Thailand",1987,"Non-Nuclear","Thailand",TRUE
800,43,-0.2331818,109,"Thailand",1988,"Non-Nuclear","Thailand",TRUE
800,44,-0.2155233,91,"Thailand",1989,"Non-Nuclear","Thailand",TRUE
800,45,-0.3280845,67,"Thailand",1990,"Non-Nuclear","Thailand",TRUE
800,46,-0.4649486,64,"Thailand",1991,"Non-Nuclear","Thailand",TRUE
800,47,-0.4551265,64,"Thailand",1992,"Non-Nuclear","Thailand",TRUE
800,48,-0.6062718,60,"Thailand",1993,"Non-Nuclear","Thailand",TRUE
800,49,-0.5629685,57,"Thailand",1994,"Non-Nuclear","Thailand",TRUE
800,50,-0.5723441,69,"Thailand",1995,"Non-Nuclear","Thailand",TRUE
800,51,-0.5309995,61,"Thailand",1996,"Non-Nuclear","Thailand",TRUE
800,52,-0.6663498,63,"Thailand",1997,"Non-Nuclear","Thailand",TRUE
800,53,-0.5065015,53,"Thailand",1998,"Non-Nuclear","Thailand",TRUE
800,54,-0.4569694,58,"Thailand",1999,"Non-Nuclear","Thailand",TRUE
800,55,-0.2619832,56,"Thailand",2000,"Non-Nuclear","Thailand",TRUE
800,56,-0.3666262,59,"Thailand",2001,"Non-Nuclear","Thailand",TRUE
800,57,-0.3209199,61,"Thailand",2002,"Non-Nuclear","Thailand",TRUE
800,58,-0.18391,65,"Thailand",2003,"Non-Nuclear","Thailand",TRUE
800,59,-0.04632805,60,"Thailand",2004,"Non-Nuclear","Thailand",TRUE
800,60,-0.2205673,64,"Thailand",2005,"Non-Nuclear","Thailand",TRUE
800,61,-0.2703649,79,"Thailand",2006,"Non-Nuclear","Thailand",TRUE
800,62,-0.2159853,67,"Thailand",2007,"Non-Nuclear","Thailand",TRUE
800,63,-0.2327304,62,"Thailand",2008,"Non-Nuclear","Thailand",TRUE
800,64,-0.4597298,55,"Thailand",2009,"Non-Nuclear","Thailand",TRUE
800,65,-0.533285,55,"Thailand",2010,"Non-Nuclear","Thailand",TRUE
800,66,-0.450777,56,"Thailand",2011,"Non-Nuclear","Thailand",TRUE
800,67,-0.413231,54,"Thailand",2012,"Non-Nuclear","Thailand",TRUE
800,68,-0.3642693,52,"Thailand",2013,"Non-Nuclear","Thailand",TRUE
800,69,-0.3673724,66,"Thailand",2014,"Non-Nuclear","Thailand",TRUE
800,70,-0.361108,54,"Thailand",2015,"Non-Nuclear","Thailand",TRUE
800,71,-0.3968638,60,"Thailand",2016,"Non-Nuclear","Thailand",TRUE
800,72,-0.4776527,74,"Thailand",2017,"Non-Nuclear","Thailand",TRUE
800,73,-0.4422742,79,"Thailand",2018,"Non-Nuclear","Thailand",TRUE
800,74,-0.452961,74,"Thailand",2019,"Non-Nuclear","Thailand",TRUE
811,22,-1.156108,42,"Cambodia",1967,"Non-Nuclear","Cambodia",TRUE
811,23,-1.471277,42,"Cambodia",1968,"Non-Nuclear","Cambodia",TRUE
811,24,-1.45983,27,"Cambodia",1969,"Non-Nuclear","Cambodia",TRUE
811,25,0.4857453,42,"Cambodia",1970,"Non-Nuclear","Cambodia",TRUE
811,26,0.6804226,80,"Cambodia",1971,"Non-Nuclear","Cambodia",TRUE
811,27,0.3556147,81,"Cambodia",1972,"Non-Nuclear","Cambodia",TRUE
811,28,0.6050685,68,"Cambodia",1973,"Non-Nuclear","Cambodia",TRUE
811,29,0.2876881,60,"Cambodia",1974,"Non-Nuclear","Cambodia",TRUE
811,30,-0.4067161,23,"Cambodia",1975,"Non-Nuclear","Cambodia",TRUE
811,31,-0.7455634,27,"Cambodia",1976,"Non-Nuclear","Cambodia",TRUE
811,33,-0.6144639,22,"Cambodia",1978,"Non-Nuclear","Cambodia",TRUE
811,34,-0.135689,71,"Cambodia",1979,"Non-Nuclear","Cambodia",TRUE
811,35,0.02100663,63,"Cambodia",1980,"Non-Nuclear","Cambodia",TRUE
811,36,-0.03365251,98,"Cambodia",1981,"Non-Nuclear","Cambodia",TRUE
811,37,-0.004702952,120,"Cambodia",1982,"Non-Nuclear","Cambodia",TRUE
811,38,0.01232887,109,"Cambodia",1983,"Non-Nuclear","Cambodia",TRUE
811,39,-0.09502811,115,"Cambodia",1984,"Non-Nuclear","Cambodia",TRUE
811,40,-0.1361445,118,"Cambodia",1985,"Non-Nuclear","Cambodia",TRUE
811,41,-0.06413251,113,"Cambodia",1986,"Non-Nuclear","Cambodia",TRUE
811,42,-0.232962,106,"Cambodia",1987,"Non-Nuclear","Cambodia",TRUE
811,43,-0.444297,96,"Cambodia",1988,"Non-Nuclear","Cambodia",TRUE
811,44,-0.430494,88,"Cambodia",1989,"Non-Nuclear","Cambodia",TRUE
811,46,-0.44074,27,"Cambodia",1991,"Non-Nuclear","Cambodia",TRUE
811,47,-0.4591586,1,"Cambodia",1992,"Non-Nuclear","Cambodia",TRUE
811,48,-0.6921237,40,"Cambodia",1993,"Non-Nuclear","Cambodia",TRUE
811,49,-0.1367727,46,"Cambodia",1994,"Non-Nuclear","Cambodia",TRUE
811,50,-0.01239724,44,"Cambodia",1995,"Non-Nuclear","Cambodia",TRUE
811,51,-0.2011601,60,"Cambodia",1996,"Non-Nuclear","Cambodia",TRUE
811,54,-0.8933783,54,"Cambodia",1999,"Non-Nuclear","Cambodia",TRUE
811,55,-0.793374,53,"Cambodia",2000,"Non-Nuclear","Cambodia",TRUE
811,56,-0.7614876,54,"Cambodia",2001,"Non-Nuclear","Cambodia",TRUE
811,57,-0.7645051,58,"Cambodia",2002,"Non-Nuclear","Cambodia",TRUE
811,58,-0.6628221,65,"Cambodia",2003,"Non-Nuclear","Cambodia",TRUE
811,59,-0.5400428,58,"Cambodia",2004,"Non-Nuclear","Cambodia",TRUE
811,60,-0.6703236,56,"Cambodia",2005,"Non-Nuclear","Cambodia",TRUE
811,61,-0.9408746,71,"Cambodia",2006,"Non-Nuclear","Cambodia",TRUE
811,62,-0.604481,62,"Cambodia",2007,"Non-Nuclear","Cambodia",TRUE
811,63,-0.6903507,59,"Cambodia",2008,"Non-Nuclear","Cambodia",TRUE
811,64,-0.6342138,38,"Cambodia",2009,"Non-Nuclear","Cambodia",TRUE
811,65,-0.7866743,52,"Cambodia",2010,"Non-Nuclear","Cambodia",TRUE
811,66,-0.9005793,49,"Cambodia",2011,"Non-Nuclear","Cambodia",TRUE
811,67,-0.7600171,53,"Cambodia",2012,"Non-Nuclear","Cambodia",TRUE
811,68,-0.8576123,48,"Cambodia",2013,"Non-Nuclear","Cambodia",TRUE
811,69,-0.7917371,63,"Cambodia",2014,"Non-Nuclear","Cambodia",TRUE
811,70,-1.014081,52,"Cambodia",2015,"Non-Nuclear","Cambodia",TRUE
811,71,-0.9865034,55,"Cambodia",2016,"Non-Nuclear","Cambodia",TRUE
811,72,-1.071131,73,"Cambodia",2017,"Non-Nuclear","Cambodia",TRUE
811,73,-1.421414,77,"Cambodia",2018,"Non-Nuclear","Cambodia",TRUE
811,74,-1.446741,72,"Cambodia",2019,"Non-Nuclear","Cambodia",TRUE
812,22,0.231095,44,"Laos",1967,"Non-Nuclear","Laos",TRUE
